track_id,tempo,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,liveness
TRAAZOZ12903C9CABF,122.21,4.0,0.576,0.761,2.0,-8.712,0.0345,0.0487,0.00019,0.699,0.244
TRAAZPJ128F4292DB5,96.036,4.0,0.799,0.324,2.0,-14.581,0.0315,0.756,0.863,0.207,0.157
TRAAZQF128F4285BC3,114.647,4.0,0.493,0.804,7.0,-7.507,0.0752,0.175,0.561,0.68,0.811
TRAAZQW128F93430DC,105.553,4.0,0.67,0.463,8.0,-12.828,0.0334,0.494,0.0,0.731,0.0427
TRAAZYI12903CB2EE4,104.815,4.0,0.579,0.542,4.0,-6.018,0.0256,0.754,0.0,0.39,0.114
TRABAFJ128F42AF24E,112.816,4.0,0.657,0.931,5.0,-5.638,0.0346,0.0112,0.0,0.507,0.917
TRABAFP128F931E9A1,159.034,5.0,0.384,0.225,5.0,-23.854,0.458,0.844,0.0,0.64,0.751
TRABAIO128F42938F9,89.813,4.0,0.557,0.693,5.0,-7.826,0.058,0.0639,0.0,0.713,0.133
TRABATO128F42627E9,133.328,4.0,0.692,0.642,8.0,-11.407,0.0349,0.4,1.12e-06,0.68,0.361
TRABAVQ12903CBF7E0,98.774,4.0,0.646,0.369,0.0,-16.679,0.0253,0.0305,0.0,0.614,0.0556
TRABAWW128F4250A31,166.419,3.0,0.426,0.015,5.0,-21.574,0.126,0.289,0.000498,0.183,0.103
TRABAXR128F426515F,104.046,4.0,0.283,0.158,4.0,-18.169,0.0347,0.95,0.911,0.0387,0.116
TRABAXV128F92F6AE3,79.71,4.0,0.501,0.455,4.0,-8.555,0.0298,0.466,0.536,0.821,0.203
TRABAZH128F930419A,98.638,3.0,0.254,0.281,2.0,-10.197,0.0301,0.736,0.0,0.382,0.126
TRABBAM128F429D223,98.95,4.0,0.308,0.732,6.0,-8.06,0.0329,0.000742,0.0141,0.494,0.0693
TRABBBV128F42967D7,118.6,4.0,0.709,0.982,7.0,-4.326,0.126,0.473,0.000146,0.794,0.5
TRABBJE12903CDB442,143.527,4.0,0.651,0.493,2.0,-14.127,0.12,0.824,0.00153,0.92,0.0669
TRABBKX128F4285205,121.994,4.0,0.825,0.804,4.0,-6.492,0.0448,0.0563,0.00656,0.963,0.0687
TRABBLU128F93349CF,133.999,4.0,0.771,0.773,6.0,-8.607,0.0522,0.000776,0.186,0.834,0.0361
TRABBOP128F931B50D,129.157,4.0,0.577,0.832,9.0,-5.336,0.0253,0.0101,0.000442,0.847,0.0863
TRABBOR128F4286200,83.266,4.0,0.188,0.0388,8.0,-22.644,0.0465,0.984,0.00142,0.0389,0.0758
TRABBTA128F933D304,115.434,4.0,0.687,0.485,1.0,-16.313,0.0397,0.286,0.0587,0.85,0.202
TRABBVJ128F92F7EAA,167.652,4.0,0.489,0.35,0.0,-22.481,0.65,0.719,0.0,0.377,0.16
TRABBXU128F92FEF48,194.389,4.0,0.382,0.701,9.0,-11.301,0.0515,0.526,0.0,0.945,0.126
TRABBZN12903CD9297,142.644,5.0,0.473,0.364,5.0,-8.039,0.0552,0.995,0.0,0.866,0.243
TRABCEC128F426456E,106.266,4.0,0.533,0.372,7.0,-15.594,0.0333,0.777,0.861,0.399,0.214
TRABCEI128F424C983,175.799,3.0,0.275,0.331,1.0,-6.81,0.0313,0.856,1.44e-06,0.321,0.111
TRABCFL128F149BB0D,100.213,4.0,0.426,0.25,0.0,-16.917,0.0372,0.72,0.667,0.227,0.897
TRABCIX128F4265903,105.003,4.0,0.664,0.76,9.0,-6.121,0.0311,0.473,0.0,0.443,0.0682
TRABCPZ128F4275C32,178.047,4.0,0.812,0.578,8.0,-7.725,0.261,0.0682,2.07e-06,0.761,0.337
TRABCRU128F423F449,135.075,4.0,0.642,0.174,4.0,-16.686,0.0964,0.986,0.906,0.284,0.0858
TRABCTK128F934B224,186.725,3.0,0.449,0.267,11.0,-21.43,0.0837,0.928,0.87,0.101,0.0853
TRABCUQ128E0783E2B,114.007,4.0,0.871,0.82,3.0,-4.42,0.0647,0.0932,0.0,0.838,0.113
TRABCXB128F4286BD3,169.976,4.0,0.338,0.665,4.0,-8.118,0.0282,0.0126,0.834,0.415,0.0857
TRABCYE128F934CE1D,168.776,4.0,0.25,0.866,1.0,-13.771,0.0521,3.47e-05,0.034,0.353,0.137
TRABDDA12903CC007C,77.671,3.0,0.299,0.112,0.0,-14.18,0.0324,0.825,0.0,0.221,0.185
TRABDDP128F92FA843,158.553,4.0,0.376,0.77,5.0,-11.751,0.0417,0.184,0.0029,0.962,0.354
TRABDSK128F42443F1,66.164,4.0,0.167,0.443,1.0,-8.262,0.031,0.352,0.865,0.0388,0.36
TRABDTV128E0791839,92.988,4.0,0.718,0.763,1.0,-6.58,0.276,0.0231,0.0,0.623,0.171
TRABDZC128F42AC23F,81.089,4.0,0.25,0.333,7.0,-8.347,0.0285,0.786,0.0,0.3,0.0926
TRABEAZ128F92E7FA9,134.045,4.0,0.49,0.364,1.0,-9.22,0.032,0.327,0.0088,0.626,0.079
TRABECY128F93317AA,133.275,5.0,0.402,0.789,7.0,-7.539,0.0548,0.0663,0.000329,0.68,0.0582
TRABEFN128F92D925B,61.747,4.0,0.0728,0.239,5.0,-18.934,0.0486,0.731,0.912,0.0798,0.0943
TRABEGU12903CACFD1,127.884,4.0,0.754,0.782,10.0,-9.911,0.0413,0.000163,0.59,0.762,0.0838
TRABEKF128F42765FF,125.346,4.0,0.227,0.945,7.0,-4.517,0.0778,0.000167,0.000513,0.214,0.487
TRABERG128F92FCD72,169.956,4.0,0.503,0.408,0.0,-13.42,0.0437,0.848,0.953,0.758,0.0858
TRABERS128F4247FE1,100.573,4.0,0.592,0.316,7.0,-9.951,0.0437,0.81,0.0,0.498,0.109
TRABFKN12903CAF61B,182.993,4.0,0.319,0.936,2.0,-2.522,0.0489,0.00178,0.0,0.587,0.0852
TRABFMW12903CD352F,99.471,4.0,0.459,0.16,10.0,-14.081,0.0275,0.864,1.28e-05,0.16,0.116
TRABFPX128F9331F21,114.654,3.0,0.494,0.39,9.0,-9.001,0.0379,0.565,0.123,0.137,0.1
TRABFQC128F4265349,92.626,4.0,0.595,0.714,7.0,-8.337,0.0515,0.302,0.0,0.633,0.0927
TRABFTP12903CE6A47,116.962,4.0,0.779,0.648,2.0,-6.638,0.0313,0.163,0.000251,0.904,0.21
TRABFVS128F4289CE5,70.093,4.0,0.363,0.484,5.0,-8.766,0.0586,0.228,2.65e-06,0.306,0.119
TRABFXR128F9350B92,99.035,4.0,0.787,0.73,8.0,-5.651,0.208,0.148,0.0,0.712,0.339
TRABFYT128F9339BA6,122.81,4.0,0.214,0.89,2.0,-2.052,0.0449,0.232,0.976,0.679,0.486
TRABFZX128F4241355,204.073,4.0,0.322,0.982,0.0,-3.778,0.141,4.26e-05,0.000187,0.178,0.483
TRABGDA128F92F69BB,182.988,4.0,0.37,0.915,7.0,-10.069,0.126,0.0172,0.845,0.154,0.301
TRABGHG128F934B27E,115.198,4.0,0.266,0.851,7.0,-8.82,0.0613,0.0743,1.63e-05,0.475,0.942
TRABGIJ128F92F5EC8,140.694,4.0,0.61,0.777,9.0,-6.9,0.0527,0.197,0.182,0.877,0.113
TRABGLK128F9338730,143.987,4.0,0.581,0.952,1.0,-9.16,0.0303,0.00135,0.886,0.466,0.0842
TRABGOW128F9334C37,167.906,4.0,0.48,0.484,8.0,-9.132,0.0656,0.551,0.0,0.713,0.336
TRABGUU128F4227C0A,173.979,4.0,0.839,0.652,6.0,-6.698,0.333,0.035,0.0319,0.889,0.0838
TRABGUV128F9310D99,84.911,4.0,0.203,0.114,2.0,-22.253,0.0352,0.843,0.736,0.0575,0.0822
TRABGYI128F428EDC5,82.013,4.0,0.712,0.698,7.0,-7.096,0.033,0.534,0.675,0.817,0.0616
TRABGYU128F422B4D3,98.591,3.0,0.318,0.399,4.0,-18.226,0.0763,0.548,0.0999,0.274,0.269
TRABGZL128F428A25B,92.04,4.0,0.351,0.942,10.0,-4.653,0.111,0.00217,8.06e-05,0.21,0.971
TRABHBA128F424CF80,92.2,3.0,0.3,0.851,1.0,-4.113,0.0719,3.84e-05,1.43e-05,0.309,0.306
TRABHFK128F92F1271,108.998,4.0,0.591,0.31,5.0,-15.65,0.0513,0.84,0.931,0.551,0.144
TRABHKR128F424944A,160.612,4.0,0.458,0.956,6.0,-3.943,0.191,0.0673,0.0,0.647,0.117
TRABHNS128F93125B5,157.621,4.0,0.309,0.665,4.0,-6.559,0.114,0.626,4.43e-06,0.524,0.249
TRABHTQ128F92DB038,102.015,4.0,0.537,0.89,10.0,-5.956,0.0602,0.523,0.0,0.699,0.225
TRABHVF128F425A0C9,132.005,4.0,0.593,0.363,10.0,-17.987,0.0528,0.697,0.69,0.845,0.0824
TRABHWW128F424E9D2,126.695,3.0,0.671,0.123,7.0,-17.431,0.0403,0.908,0.902,0.239,0.127
TRABICV128F146AEF8,113.016,4.0,0.49,0.433,6.0,-13.095,0.0392,0.478,0.24,0.644,0.149
TRABIEL128F931E1F2,125.12,4.0,0.852,0.468,5.0,-13.347,0.115,0.00557,0.194,0.766,0.0617
TRABIJJ128F426A1C1,87.381,4.0,0.755,0.723,6.0,-10.178,0.216,0.356,0.0,0.908,0.201
TRABIOI12903CD8B9B,139.933,4.0,0.527,0.895,11.0,-3.809,0.0268,0.000145,8.67e-05,0.163,0.223
TRABIOZ12903CF3554,141.597,4.0,0.457,0.102,7.0,-19.435,0.0458,0.992,0.954,0.491,0.129
TRABIPA128F1458F79,95.988,4.0,0.401,0.687,9.0,-14.318,0.0318,0.00674,0.544,0.399,0.146
TRABIQP128F427D0DD,120.745,4.0,0.5,0.361,11.0,-7.831,0.0327,0.107,3.23e-06,0.214,0.0967
TRABISL12903D08B0D,94.931,4.0,0.777,0.792,2.0,-7.207,0.233,0.0903,0.0,0.715,0.0361
TRABIUA128F9349CDF,109.119,4.0,0.544,0.457,9.0,-12.051,0.168,0.306,0.606,0.593,0.726
TRABIWU12903CDF3B7,100.629,4.0,0.738,0.881,10.0,-6.501,0.161,0.159,0.0,0.673,0.352
TRABIZN128F9317EDF,78.157,4.0,0.577,0.12,2.0,-14.42,0.206,0.968,0.88,0.0878,0.111
TRABIZY128F933C696,127.536,4.0,0.541,0.897,11.0,-10.507,0.0401,0.119,8.06e-06,0.508,0.0608
TRABJAG128F9308636,143.237,4.0,0.531,0.476,9.0,-12.91,0.0355,0.725,0.383,0.556,0.306
TRABJIX128C7196953,91.118,4.0,0.762,0.7,7.0,-7.129,0.0442,0.227,1.85e-05,0.882,0.0275
TRABJQN128F9361E4C,103.39,4.0,0.442,0.785,2.0,-6.843,0.0391,0.528,0.0,0.964,0.125
TRABJRW128F92EEABD,80.925,4.0,0.807,0.368,10.0,-12.195,0.0988,0.0258,2.93e-05,0.671,0.0414
TRABJVU128F9349CD1,119.902,4.0,0.671,0.654,0.0,-10.372,0.226,0.894,0.898,0.839,0.702
TRABJWA128F9309C09,180.01,3.0,0.294,0.843,7.0,-4.592,0.0342,3.82e-06,0.0204,0.287,0.113
TRABJYQ128F92D57B1,179.824,4.0,0.535,0.873,1.0,-4.724,0.0493,0.126,0.000342,0.612,0.187
TRABKAS128F42AB822,100.175,4.0,0.503,0.591,4.0,-9.137,0.0665,0.693,1.5e-06,0.217,0.128
TRABKBS128F42823EC,161.157,4.0,0.289,0.946,0.0,-4.462,0.0758,0.00502,0.00013,0.189,0.126
TRABKJU128F422A7FE,75.018,4.0,0.36,0.957,2.0,-4.969,0.0749,5.66e-05,0.00386,0.365,0.148
TRABKMS128F92EAFAA,95.986,4.0,0.691,0.664,3.0,-4.748,0.0563,0.173,0.0,0.724,0.127
TRABKUJ128F4292445,117.918,4.0,0.677,0.416,6.0,-8.319,0.0304,0.668,0.035,0.172,0.384
TRABKZZ128F426A87F,153.492,4.0,0.399,0.998,8.0,-2.965,0.206,8.59e-06,0.105,0.146,0.267
TRABLGI128F42B867A,131.026,4.0,0.523,0.877,3.0,-5.088,0.0503,0.00294,0.0,0.29,0.59
TRABLHU128F1473B67,133.331,4.0,0.394,0.391,2.0,-10.725,0.0618,0.893,0.705,0.192,0.0491
TRABLIM12903CCED5D,97.704,1.0,0.612,0.393,0.0,-12.04,0.0539,0.837,0.0346,0.856,0.367
TRABLLK128F428FFAF,133.106,4.0,0.5,0.639,4.0,-7.129,0.0265,0.432,0.0131,0.863,0.166
TRABLND12903CA653B,107.18,4.0,0.921,0.887,1.0,-6.271,0.135,0.234,0.0,0.694,0.096
TRABLOM128F426BE8A,65.657,4.0,0.424,0.365,0.0,-11.77,0.0336,0.881,0.842,0.479,0.127
TRABLQE128F92E5E75,90.6,4.0,0.535,0.921,11.0,-5.173,0.0502,0.000158,0.0,0.718,0.299
TRABLRO128F92EDF9C,94.552,4.0,0.418,0.271,8.0,-12.94,0.059,0.689,0.0168,0.293,0.914
TRABLSO128F14A4707,80.99,3.0,0.34,0.224,2.0,-11.259,0.0293,0.921,0.0299,0.258,0.105
TRABLTX128F42813FD,76.51,4.0,0.438,0.179,5.0,-12.423,0.0382,0.98,0.000339,0.405,0.111
TRABLVP128F426EE4A,95.509,4.0,0.732,0.934,0.0,-4.818,0.133,0.285,0.000109,0.748,0.623
TRABLYQ128F429A9F8,114.947,4.0,0.284,0.723,5.0,-8.363,0.0311,0.0108,0.000138,0.344,0.108
TRABMDN128F4222B61,106.893,4.0,0.767,0.72,10.0,-7.379,0.0629,0.281,0.0,0.926,0.13
TRABMDW128F14682DD,120.902,4.0,0.774,0.457,8.0,-15.779,0.11,0.00668,0.792,0.698,0.215
TRABMFI128F1476F9F,123.657,4.0,0.759,0.544,7.0,-10.574,0.087,0.0611,0.0215,0.773,0.318
TRABMJH128F931DF5D,145.002,4.0,0.604,0.972,7.0,-4.249,0.0418,0.0568,0.724,0.503,0.538
TRABMKR128F92CC02B,84.695,4.0,0.566,0.537,2.0,-12.968,0.619,0.953,0.569,0.88,0.716
TRABMRC128F424A707,86.116,4.0,0.692,0.54,8.0,-6.261,0.0646,0.434,0.0134,0.526,0.233
TRABMYD128F428BD38,150.066,4.0,0.536,0.603,9.0,-9.855,0.238,0.0151,0.0562,0.326,0.161
TRABMZZ128F4249C60,172.835,4.0,0.287,0.973,7.0,-3.927,0.1,0.00243,7.02e-05,0.382,0.33
TRABNBD128F426FA88,83.898,4.0,0.205,0.122,0.0,-22.946,0.0377,0.66,0.855,0.0363,0.11
TRABNET128F14560AC,133.303,4.0,0.795,0.378,6.0,-12.565,0.0409,0.712,0.132,0.852,0.12
TRABNEV128F92F9F62,91.417,4.0,0.701,0.762,9.0,-8.994,0.0605,0.71,1.66e-05,0.712,0.225
TRABNEX128F92C9DEA,112.682,4.0,0.254,0.807,6.0,-6.513,0.0518,0.00277,0.454,0.119,0.837
TRABNIQ128F4261298,112.019,4.0,0.917,0.595,1.0,-6.799,0.0688,0.0176,0.000879,0.677,0.0946
TRABNLE128EF34B85D,92.942,4.0,0.712,0.601,7.0,-7.609,0.0557,0.137,6.15e-05,0.771,0.0978
TRABNNO128F9342FE3,101.74,4.0,0.517,0.433,9.0,-9.715,0.0257,0.218,0.000653,0.133,0.126
TRABNQN128F4271546,177.422,3.0,0.484,0.627,5.0,-7.049,0.144,0.202,0.0,0.868,0.292
TRABNRG128F425E087,85.945,4.0,0.53,0.344,2.0,-18.228,0.928,0.677,0.0,0.35,0.625
TRABONG128EF36206F,129.147,4.0,0.53,0.308,0.0,-8.528,0.033,0.885,0.000632,0.652,0.121
TRABOOL128F426E836,163.479,4.0,0.659,0.489,0.0,-9.283,0.0327,0.214,6.07e-05,0.338,0.105
TRABOPD128F422E200,121.036,4.0,0.307,0.975,11.0,-4.018,0.13,0.00211,6.14e-05,0.219,0.133
TRABPAG128F92E2D80,69.646,4.0,0.46,0.566,2.0,-7.303,0.0474,0.964,0.158,0.738,0.101
TRABPCJ128F930903D,78.933,1.0,0.328,0.0121,8.0,-16.241,0.0428,0.95,1.19e-06,0.0596,0.0975
TRABPCM128F1473A75,112.99,4.0,0.473,0.454,2.0,-8.989,0.0289,0.224,0.011,0.628,0.127
TRABPGO128F931B50C,171.981,4.0,0.566,0.862,0.0,-1.831,0.189,0.267,0.000392,0.567,0.402
TRABPHE128F42A1E65,99.991,4.0,0.555,0.936,4.0,-6.235,0.0446,0.0992,0.00666,0.404,0.343
TRABPJN128F145DB70,205.155,4.0,0.6,0.498,10.0,-13.982,0.047,0.0911,0.0,0.965,0.0867
TRABPJW128F147295E,89.819,4.0,0.598,0.42,9.0,-11.008,0.0295,0.511,0.00648,0.413,0.25
TRABPKX128F14938FE,133.99,4.0,0.534,0.578,0.0,-7.283,0.0251,0.0472,0.235,0.179,0.179
TRABPUI12903CF22CE,159.853,4.0,0.42,0.885,0.0,-6.611,0.0466,0.00243,0.921,0.68,0.31
TRABPYJ128F92DA476,109.952,4.0,0.826,0.871,5.0,-1.871,0.0394,0.716,3.17e-06,0.968,0.121
TRABQBH128F92FAF40,124.981,4.0,0.695,0.478,10.0,-6.202,0.0281,0.233,6.92e-05,0.567,0.419
TRABQEB128F4274D24,132.839,4.0,0.541,0.447,0.0,-9.767,0.0262,0.121,0.00462,0.315,0.0702
TRABQEW128F93214A8,187.72,4.0,0.394,0.762,1.0,-5.724,0.288,0.000662,0.0338,0.751,0.166
TRABQIR12903CF04AD,118.733,5.0,0.701,0.233,10.0,-19.459,0.9,0.663,0.0,0.457,0.085
TRABQLO128EF34E48A,109.599,4.0,0.645,0.451,9.0,-14.929,0.0846,0.533,0.0,0.426,0.781
TRABQOW128F429AAF8,122.66,4.0,0.719,0.722,0.0,-12.554,0.0549,0.403,0.171,0.644,0.0625
TRABQRQ128F92F39A6,117.594,3.0,0.556,0.547,0.0,-10.016,0.035,0.377,0.0,0.425,0.816
TRABQUK12903CF45B1,84.712,3.0,0.101,0.204,2.0,-16.79,0.0363,0.881,0.618,0.187,0.339
TRABQVM128F92F7544,103.946,4.0,0.564,0.748,5.0,-6.933,0.0268,0.33,0.145,0.539,0.361
TRABQYT128F92F02C7,88.189,3.0,0.177,0.144,4.0,-21.07,0.037,0.97,0.255,0.207,0.105
TRABQZK128F92F54F4,99.842,4.0,0.426,0.0158,4.0,-19.916,0.0541,0.93,0.0,0.235,0.167
TRABQZL12903CEF994,135.226,3.0,0.369,0.292,11.0,-7.365,0.0282,0.832,0.0,0.102,0.182
TRABREH12903CE49E8,98.019,3.0,0.468,0.418,9.0,-12.004,0.0273,0.513,0.136,0.506,0.696
TRABRKV12903CE589C,109.12,4.0,0.318,0.641,0.0,-5.678,0.043,0.877,0.139,0.456,0.173
TRABRMZ128F4261DED,182.232,4.0,0.472,0.806,10.0,-7.272,0.0901,0.348,0.298,0.369,0.424
TRABROW128F9338E5B,138.02,4.0,0.698,0.94,11.0,-6.742,0.0516,0.000373,0.887,0.276,0.0605
TRABRRN12903CF084B,109.359,4.0,0.285,0.0912,9.0,-27.14,0.0448,0.652,0.0,0.187,0.159
TRABRSM12903CAF98F,95.113,4.0,0.659,0.949,4.0,-3.492,0.175,0.36,0.0,0.705,0.633
TRABSEN128F424AA36,135.019,4.0,0.581,0.967,4.0,-7.433,0.0504,4.92e-05,0.514,0.658,0.137
TRABSJS128F933BD67,111.889,4.0,0.531,0.771,0.0,-8.384,0.0401,0.0911,0.0234,0.175,0.111
TRABSKK128F421A902,149.642,4.0,0.558,0.801,7.0,-4.719,0.0294,0.0726,0.0,0.683,0.233
TRABSNU128F14AFD7F,80.329,5.0,0.392,0.487,0.0,-11.152,0.0446,0.483,0.0145,0.473,0.134
TRABSPB12903D1337A,126.297,4.0,0.661,0.613,0.0,-10.016,0.0454,0.171,9.16e-05,0.857,0.981
TRABSUT128F429C161,141.471,4.0,0.507,0.531,7.0,-11.107,0.0338,0.496,0.0,0.726,0.252
TRABSVZ12903CD9E8C,61.365,3.0,0.221,0.543,0.0,-8.451,0.0443,0.731,0.0259,0.164,0.654
TRABSZH128F428D89E,88.272,4.0,0.434,0.351,9.0,-12.061,0.0357,0.779,0.0,0.575,0.189
TRABTBA128F9312BD8,154.955,4.0,0.301,0.594,11.0,-10.891,0.0661,0.183,0.895,0.0579,0.084
TRABTNM128F92DCC68,149.788,4.0,0.55,0.434,2.0,-11.442,0.0478,0.282,0.059,0.862,0.259
TRABTNT128F9315009,184.69,3.0,0.386,0.493,0.0,-9.647,0.0431,0.748,0.00792,0.727,0.135
TRABTSM128F426AF07,98.014,4.0,0.718,0.78,5.0,-3.814,0.0295,0.069,0.0,0.932,0.679
TRABTUK128F4232E52,140.888,4.0,0.555,0.201,1.0,-16.28,0.0357,0.928,2.64e-06,0.338,0.124
TRABTXS128F92E2FDC,90.023,4.0,0.557,0.708,2.0,-6.821,0.0274,0.0632,0.107,0.258,0.0895
TRABTZP128F92D9357,138.202,4.0,0.559,0.324,0.0,-9.239,0.0822,0.711,6.29e-06,0.164,0.293
TRABUCZ128F424163A,105.46,4.0,0.166,0.86,7.0,-5.443,0.0692,0.224,2.51e-05,0.178,0.938
TRABUDI128F92D0C8C,127.993,4.0,0.815,0.294,8.0,-16.841,0.047,0.0335,3.01e-06,0.841,0.0902
TRABUDK128F14943F3,93.05,4.0,0.634,0.645,5.0,-9.2,0.0376,0.292,0.0,0.677,0.25
TRABUHH12903CA9F20,135.143,3.0,0.547,0.628,0.0,-5.842,0.032,0.259,0.0,0.642,0.893
TRABUIN128F93022FF,127.033,4.0,0.631,0.812,10.0,-6.235,0.0527,0.00241,0.0385,0.523,0.629
TRABUJF128F933ABF7,99.98,4.0,0.826,0.529,5.0,-7.808,0.109,0.0852,0.302,0.674,0.164
TRABULK12903CC1559,124.741,4.0,0.897,0.522,0.0,-9.604,0.121,0.147,0.00613,0.91,0.14
TRABUML128F4214EBB,142.949,5.0,0.339,0.771,8.0,-13.868,0.0685,0.0934,0.826,0.295,0.36
TRABUMO12903CBE25F,108.082,4.0,0.447,0.959,1.0,-3.641,0.0499,8.5e-06,0.00349,0.328,0.121
TRABURP128F145D5DC,89.063,3.0,0.538,0.338,5.0,-10.954,0.0301,0.872,0.0,0.578,0.0812
TRABUTR128F9325453,91.989,4.0,0.715,0.59,11.0,-7.651,0.383,0.372,0.0,0.921,0.164
TRABUTS128F424416F,89.506,4.0,0.453,0.867,2.0,-14.12,0.0563,0.916,0.808,0.621,0.425
TRABUUH128F4241346,104.949,4.0,0.518,0.933,8.0,-4.539,0.042,0.000136,0.0229,0.578,0.127
TRABUVN128F930633C,193.986,4.0,0.668,0.731,11.0,-5.942,0.11,0.0225,0.000497,0.406,0.184
TRABUYT128F93069C8,180.034,3.0,0.181,0.94,10.0,-7.737,0.101,0.000459,0.24,0.17,0.315
TRABUZC128E078603F,92.702,4.0,0.655,0.949,1.0,-2.399,0.257,0.0289,0.0,0.518,0.319
TRABVAP128F92E6C22,139.997,4.0,0.589,0.892,6.0,-9.056,0.0636,2.12e-05,0.902,0.29,0.0264
TRABVAR128F421CFCB,97.862,4.0,0.659,0.821,7.0,-5.409,0.0418,0.282,7.01e-05,0.903,0.239
TRABVIU128E0780DA0,142.199,4.0,0.514,0.962,10.0,-5.921,0.072,0.000318,0.645,0.419,0.231
TRABVLU128F9337F6D,125.758,4.0,0.359,0.334,7.0,-13.0,0.0337,0.789,0.0,0.256,0.71
TRABVLV128EF354D20,115.869,4.0,0.32,0.707,2.0,-6.617,0.0323,0.152,0.0192,0.167,0.111
TRABVQT128F422AF10,104.977,4.0,0.605,0.879,0.0,-7.89,0.0661,0.116,1.84e-06,0.711,0.284
TRABVRO128F92F2A62,105.005,4.0,0.383,0.251,10.0,-13.29,0.0371,0.942,0.833,0.129,0.0904
TRABVSX128F9353D0E,159.986,4.0,0.88,0.821,2.0,-7.534,0.379,1.96e-05,0.957,0.797,0.101
TRABVWG128F9359323,127.768,4.0,0.678,0.756,0.0,-7.398,0.0387,0.0006,0.000239,0.741,0.346
TRABWFU128F425949F,177.986,4.0,0.529,0.963,2.0,-3.754,0.0875,0.000238,0.559,0.481,0.0604
TRABWJA128F1460CFC,132.988,4.0,0.649,0.889,2.0,-5.612,0.0355,0.0338,1.55e-06,0.703,0.181
TRABWPT128F42B06CC,89.966,4.0,0.71,0.276,2.0,-10.755,0.0247,0.609,2.74e-05,0.353,0.159
TRABWUW128F93214D6,146.084,4.0,0.528,0.572,0.0,-6.809,0.0426,0.226,0.00134,0.462,0.149
TRABXFI12903CC4E89,90.942,4.0,0.639,0.915,3.0,-5.259,0.0879,0.59,0.000941,0.771,0.311
TRABXGB128F9305C59,78.018,3.0,0.323,0.274,0.0,-7.668,0.0369,0.745,0.00232,0.137,0.207
TRABXHC128F4250CCE,104.672,3.0,0.606,0.278,4.0,-15.812,0.0364,0.164,0.000221,0.435,0.784
TRABXJO12903CF0E6F,157.871,4.0,0.691,0.635,8.0,-9.013,0.0682,0.0718,9.96e-05,0.557,0.16
TRABXPR128F92F27FE,97.125,4.0,0.491,0.925,1.0,-4.28,0.0436,6.9e-05,0.064,0.367,0.0642
TRABXSA128F932BD6F,143.023,4.0,0.66,0.332,5.0,-7.302,0.07,0.589,8.23e-06,0.548,0.079
TRABXSN128F92E7B93,150.018,4.0,0.761,0.933,1.0,-10.14,0.0945,9.38e-05,0.923,0.198,0.0883
TRABXTZ128F14A46A3,95.988,4.0,0.598,0.906,7.0,-8.263,0.0482,0.0631,0.87,0.307,0.0859
TRABXVE128F4284AFC,74.887,4.0,0.419,0.466,7.0,-13.067,0.0365,0.637,0.0,0.521,0.302
TRABXWD128F425AD1E,99.743,4.0,0.722,0.913,1.0,-4.47,0.136,0.000189,1.08e-06,0.616,0.245
TRABYAR128F931B1A4,111.845,4.0,0.735,0.676,9.0,-5.865,0.0308,0.0303,0.0297,0.544,0.293
TRABYCO128F4271180,135.927,4.0,0.602,0.528,1.0,-9.659,0.0301,0.635,0.000179,0.802,0.114
TRABYEY128F933773A,140.944,4.0,0.5,0.000232,5.0,-10.022,0.443,0.184,2.93e-06,0.182,0.0466
TRABYND128F42765BB,172.85,4.0,0.393,0.675,5.0,-13.387,0.0354,0.0125,0.0,0.731,0.11
TRABYOS12903CC4A81,81.718,3.0,0.447,0.026,7.0,-22.085,0.0429,0.93,6.25e-06,0.337,0.733
TRABYSX12903CFC9E4,129.989,4.0,0.737,0.612,4.0,-11.126,0.0653,0.000415,0.882,0.185,0.196
TRABZCL128E0789AED,61.14,4.0,0.717,0.184,7.0,-14.876,0.0338,0.57,0.0005,0.192,0.0753
TRABZKU12903CBFE15,140.791,4.0,0.318,0.895,9.0,-7.57,0.0691,0.0223,0.000394,0.306,0.276
TRABZOP128F9316E24,143.934,4.0,0.38,0.798,7.0,-7.426,0.038,0.393,0.0,0.411,0.112
TRABZPI12903CEB0EC,125.89,4.0,0.389,0.962,9.0,-6.446,0.151,0.261,0.0311,0.251,0.737
TRABZRB128F423EFA9,146.451,4.0,0.599,0.199,1.0,-15.699,0.127,0.965,0.924,0.667,0.0643
TRABZRZ128F42628AD,102.804,4.0,0.456,0.51,7.0,-10.57,0.0372,0.101,0.00488,0.367,0.99
TRABZSI128F9329184,147.499,4.0,0.523,0.906,4.0,-8.804,0.0521,0.0114,0.918,0.916,0.201
TRABZSL128F932A529,146.251,4.0,0.328,0.573,4.0,-6.575,0.0384,0.0643,0.187,0.149,0.781
TRABZYK12903D000B2,131.976,4.0,0.731,0.993,2.0,-6.489,0.032,0.0265,0.00374,0.968,0.0623
TRACABS128E0786B0B,126.747,4.0,0.245,0.794,0.0,-4.24,0.0854,0.0198,0.00602,0.153,0.358
TRACACF128F4261F09,105.451,4.0,0.733,0.578,1.0,-8.428,0.209,0.311,0.0,0.398,0.379
TRACADA128F92EFB0E,81.83,4.0,0.548,0.249,0.0,-15.926,0.0285,0.993,0.897,0.185,0.105
